title,metadata
Ipsum tertius altus barba theca sequi accedo conqueror cavus.,"{""read_time"":400833,""featured"":false}"
Facilis delicate asperiores.,"{""read_time"":325979,""featured"":true}"
Sumptus amicitia adipisci tandem.,"{""read_time"":220106,""featured"":false}"
A caute celebrer tremo esse ex comptus.,"{""read_time"":257127,""featured"":false}"
Architecto annus utrum optio.,"{""read_time"":559794,""featured"":true}"
Cultura audax degusto vindico.,"{""read_time"":383922,""featured"":true}"
Aegrus timidus amo vinculum tepesco velum tardus curatio.,"{""read_time"":219474,""featured"":false}"
Amplitudo ascit cernuus amaritudo acceptus assentator decumbo quibusdam.,"{""read_time"":672192,""featured"":false}"
Coaegresco pax voro necessitatibus pecus acer vox.,"{""read_time"":462712,""featured"":false}"
Civitas stella canto teres ambulo maxime advenio speculum cariosus aestus.,"{""read_time"":808515,""featured"":false}"
Versus bardus viriliter arcesso cubitum tripudio urbs curia.,"{""read_time"":611181,""featured"":true}"
Ullam pecus angelus conturbo spargo antepono censura.,"{""read_time"":159568,""featured"":false}"
Adsum copiose auctor sto infit tabella agnitio appello.,"{""read_time"":561381,""featured"":false}"
Deorsum spiculum adinventitias degero reprehenderit spiritus sono.,"{""read_time"":859242,""featured"":true}"
Comitatus tres eius eum damnatio.,"{""read_time"":558624,""featured"":false}"
Super numquam ab deputo venio sequi rerum magnam temeritas.,"{""read_time"":900434,""featured"":false}"
Apto vorax amor cotidie.,"{""read_time"":411410,""featured"":true}"
Stabilis solitudo bonus cetera.,"{""read_time"":123452,""featured"":true}"
Minus vos voluptatum adflicto triduana.,"{""read_time"":37676,""featured"":true}"
Complectus desidero autus aperte amiculum vigor aspernatur somnus cito.,"{""read_time"":97415,""featured"":true}"
Cubicularis pax triduana autem clam curatio.,"{""read_time"":917019,""featured"":false}"
Ante quisquam vulpes patria ultra vesco conscendo.,"{""read_time"":972012,""featured"":true}"
Autus delego tabgo hic amplitudo uberrime accendo desolo uxor.,"{""read_time"":755885,""featured"":false}"
Deputo officiis tendo vix soluta cultura.,"{""read_time"":415175,""featured"":false}"
Commodo earum curtus adsidue vobis adfero.,"{""read_time"":699672,""featured"":false}"
Abbas crur taedium sollers terra vomer.,"{""read_time"":615503,""featured"":true}"
Crebro caries utrimque thymum.,"{""read_time"":398581,""featured"":false}"
Suffoco tres dens ipsam trepide fuga ocer peccatus.,"{""read_time"":961488,""featured"":false}"
Patruus denuncio collum cinis verumtamen consequuntur confugo.,"{""read_time"":696024,""featured"":false}"
Traho barba voluntarius ars defaeco sollicito absorbeo contabesco abduco velum.,"{""read_time"":234013,""featured"":false}"
Angustus alii clarus appello tot vilitas voluptate beatae comis.,"{""read_time"":990719,""featured"":false}"
Debitis amplexus creator volaticus ex vir.,"{""read_time"":883587,""featured"":false}"
Depulso cohors complectus ulterius dapifer combibo angelus auditor vilicus.,"{""read_time"":61798,""featured"":false}"
Curis voluptates territo vaco sumo apud conatus canto defluo agnitio.,"{""read_time"":359630,""featured"":false}"
Quaerat uxor cado terra curtus.,"{""read_time"":616148,""featured"":true}"
Toties temporibus ulterius appello curtus angustus sufficio stipes deporto.,"{""read_time"":611868,""featured"":false}"
Conscendo dens utique caelestis.,"{""read_time"":932852,""featured"":true}"
Vicinus templum tergeo cubo speciosus suus cattus commodo artificiose deinde.,"{""read_time"":627523,""featured"":false}"
Vulgus angulus villa minima texo decor adsuesco aetas solitudo.,"{""read_time"":912439,""featured"":true}"
Ait vigor demergo aegrotatio arceo terra tutamen demens.,"{""read_time"":914850,""featured"":false}"
Advoco subiungo tamisium cupiditas usus.,"{""read_time"":55576,""featured"":false}"
Infit solvo centum dolores.,"{""read_time"":504245,""featured"":false}"
Ocer suadeo ipsa adfero ars cinis atrocitas ventus arceo.,"{""read_time"":665362,""featured"":false}"
Soleo eius sum adamo depono.,"{""read_time"":454811,""featured"":true}"
Advoco sopor conicio crepusculum censura tabesco.,"{""read_time"":685362,""featured"":false}"
Venia coma tenax desolo alo vapulus color commodo cruciamentum quam.,"{""read_time"":887579,""featured"":true}"
Copiose vorago delego custodia alii.,"{""read_time"":134651,""featured"":true}"
Averto pel ciminatio demum cras patruus calco cunabula id.,"{""read_time"":239374,""featured"":true}"
Damnatio adamo dolorum.,"{""read_time"":181953,""featured"":false}"
Deporto defessus trepide illum spectaculum socius.,"{""read_time"":332829,""featured"":true}"
Artificiose tero conturbo arbustum vorago aequus.,"{""read_time"":578256,""featured"":false}"
Tricesimus tracto est beatus dolore curtus.,"{""read_time"":85805,""featured"":false}"
Clamo provident abutor tui.,"{""read_time"":965351,""featured"":false}"
Praesentium placeat delibero tabula sophismata.,"{""read_time"":934498,""featured"":true}"
Aureus cometes repellat abundans dicta.,"{""read_time"":218204,""featured"":false}"
Necessitatibus qui auxilium.,"{""read_time"":848750,""featured"":false}"
Verecundia teres claustrum sperno repellendus aggredior excepturi.,"{""read_time"":637650,""featured"":true}"
Porro tres ventito coniuratio conitor repudiandae aurum.,"{""read_time"":808759,""featured"":true}"
Enim via cras vere veritas cado auctus avaritia.,"{""read_time"":404276,""featured"":false}"
Bestia ipsum tepesco adeo tepidus.,"{""read_time"":405470,""featured"":false}"
Tui defendo comis vel appello somnus aro rerum tempus caput.,"{""read_time"":924532,""featured"":true}"
Commodi comprehendo theatrum.,"{""read_time"":998614,""featured"":false}"
Sophismata ullus curto aedificium vallum.,"{""read_time"":612874,""featured"":false}"
Illum currus crustulum laborum temptatio bellicus.,"{""read_time"":333837,""featured"":false}"
Caelum capitulus subseco curso venio depono.,"{""read_time"":335809,""featured"":true}"
Advenio paulatim vinculum tam damno ager consequuntur depopulo.,"{""read_time"":109508,""featured"":false}"
Subito attollo arto debeo animi vitae depulso strues.,"{""read_time"":299738,""featured"":true}"
Ustulo venio supellex uredo commemoro annus nostrum.,"{""read_time"":234531,""featured"":true}"
Cado deprimo trucido supplanto ipsa dens turbo derideo beatus vir.,"{""read_time"":576079,""featured"":false}"
Accusantium vorax ipsam cattus utilis conor.,"{""read_time"":608280,""featured"":true}"
Tenuis vulgivagus angulus repellat voluptates.,"{""read_time"":428491,""featured"":true}"
Talus cotidie demo acquiro.,"{""read_time"":824020,""featured"":true}"
Cavus constans versus adhaero pax veritas cultellus soluta.,"{""read_time"":905031,""featured"":false}"
Occaecati cernuus atqui decumbo arx adsum.,"{""read_time"":136556,""featured"":true}"
Admiratio terebro agnitio animadverto deludo calamitas argumentum.,"{""read_time"":79906,""featured"":false}"
Vito patior laboriosam nam iure.,"{""read_time"":949634,""featured"":false}"
Ubi architecto totam patrocinor eum solutio cohors dolores.,"{""read_time"":613791,""featured"":false}"
Cunabula caritas tracto vehemens vado vere asperiores.,"{""read_time"":600434,""featured"":false}"
Subseco ullus vacuus aetas degenero comparo crux viduo.,"{""read_time"":250668,""featured"":true}"
Tersus verumtamen pecco.,"{""read_time"":442295,""featured"":true}"
Decretum credo ubi.,"{""read_time"":643457,""featured"":false}"
Summa usitas adnuo statua nobis.,"{""read_time"":860479,""featured"":true}"
Cuppedia spoliatio aegrus capto stultus deporto.,"{""read_time"":841803,""featured"":false}"
Tempora suus careo cado pectus tricesimus aegrotatio.,"{""read_time"":108341,""featured"":true}"
Delinquo inventore corrumpo stella angulus absque degusto deporto.,"{""read_time"":680618,""featured"":false}"
Coadunatio vergo patruus commodi coadunatio.,"{""read_time"":953731,""featured"":true}"
Vita perferendis ocer statim totidem.,"{""read_time"":8851,""featured"":false}"
Vobis texo compello territo tepesco amet.,"{""read_time"":465525,""featured"":true}"
Avarus corroboro timidus.,"{""read_time"":225119,""featured"":false}"
Titulus uredo ut vitium pecco vulticulus.,"{""read_time"":99397,""featured"":true}"
Communis coniecto carmen abeo.,"{""read_time"":539123,""featured"":true}"
Thymbra synagoga crastinus triduana currus acidus argentum caries nihil.,"{""read_time"":463442,""featured"":false}"
Calco vesica sonitus sollicito.,"{""read_time"":439654,""featured"":true}"
Suppellex vere decet.,"{""read_time"":650245,""featured"":true}"
Coaegresco utique circumvenio abduco crudelis suspendo blandior cito appono vos.,"{""read_time"":206873,""featured"":false}"
Cavus voro adduco conatus arx.,"{""read_time"":267259,""featured"":true}"
Uterque verecundia abbas non sit absens tamisium caritas.,"{""read_time"":122086,""featured"":true}"
Ascisco mollitia aggero viridis vito depulso tener.,"{""read_time"":814083,""featured"":true}"
Ademptio voluptates comitatus dedecor tumultus optio charisma baiulus verto.,"{""read_time"":304685,""featured"":true}"
Optio cubicularis agnitio cernuus veritatis.,"{""read_time"":152489,""featured"":false}"
Usque timor artificiose crepusculum animi considero comprehendo avaritia commodi.,"{""read_time"":240095,""featured"":true}"
Repellat dolores earum crapula statim viscus sed voveo desolo.,"{""read_time"":412552,""featured"":false}"
Cribro depopulo condico collum.,"{""read_time"":696974,""featured"":false}"
Iste damno comminor tibi stips cultellus.,"{""read_time"":871159,""featured"":true}"
Sustineo taceo caute clam.,"{""read_time"":397546,""featured"":false}"
Tracto peccatus admoneo.,"{""read_time"":983767,""featured"":true}"
Comitatus ait ater barba bene strenuus amet.,"{""read_time"":677876,""featured"":false}"
Dolor clementia ambitus vestrum vinculum.,"{""read_time"":339462,""featured"":false}"
Appositus astrum patria saepe debilito alter conculco corroboro aequitas traho.,"{""read_time"":384320,""featured"":false}"
Vis depromo subvenio caelestis bellum tondeo.,"{""read_time"":761570,""featured"":true}"
Votum socius utilis patruus neque creator minima.,"{""read_time"":886534,""featured"":false}"
Tricesimus amita aufero rerum pariatur denuo voluptatum texo.,"{""read_time"":835197,""featured"":true}"
Curia doloribus auctor reprehenderit auxilium copiose.,"{""read_time"":200097,""featured"":false}"
Tego aqua vicinus.,"{""read_time"":581634,""featured"":false}"
Timor molestias carus.,"{""read_time"":334654,""featured"":false}"
Uxor creator desidero complectus agnosco uterque crustulum cubo timor subito.,"{""read_time"":613241,""featured"":true}"
Aliquam torrens vomica tripudio sordeo vito clamo atrocitas labore paulatim.,"{""read_time"":923352,""featured"":true}"
Ex unus advenio eaque.,"{""read_time"":699575,""featured"":true}"
Paens ventus arcesso decerno acervus.,"{""read_time"":775260,""featured"":false}"
Vulticulus nisi minus demo fugiat pauper asporto.,"{""read_time"":164753,""featured"":false}"
Cursim unus acervus.,"{""read_time"":723438,""featured"":true}"
Natus colligo talus tricesimus appositus villa.,"{""read_time"":640661,""featured"":true}"
Vacuus thalassinus vigor.,"{""read_time"":144470,""featured"":false}"
Sordeo concido aliqua desparatus assumenda.,"{""read_time"":676061,""featured"":true}"
Victus acceptus inventore itaque explicabo.,"{""read_time"":613554,""featured"":false}"
Curto carpo trado usitas adfero coniecto animi aliqua voveo.,"{""read_time"":813962,""featured"":false}"
Depono teneo depraedor pecto cubitum absens constans curto.,"{""read_time"":528831,""featured"":true}"
Debeo crudelis qui allatus curiositas accusamus vomica.,"{""read_time"":443096,""featured"":false}"
Aveho consequatur aegrotatio amplexus tres deleniti peccatus taedium cohaero.,"{""read_time"":516138,""featured"":true}"
Venia thymbra tergo dens consectetur voluptatibus cito ullus caritas.,"{""read_time"":767227,""featured"":false}"
Cultellus solutio demo tamisium cibo.,"{""read_time"":188257,""featured"":true}"
Aequitas coniuratio abscido adfectus ultio.,"{""read_time"":576624,""featured"":true}"
Candidus agnitio solum crudelis comburo.,"{""read_time"":657428,""featured"":true}"
Canonicus vomito facere tredecim voluptates cura alioqui excepturi tersus.,"{""read_time"":762012,""featured"":false}"
Magnam conicio voluptas basium tersus culpo.,"{""read_time"":48499,""featured"":false}"
Terminatio capitulus sursum cresco aranea utpote atrox unus degero.,"{""read_time"":878455,""featured"":false}"
Clam clarus conor amplexus arbitro dicta tergum.,"{""read_time"":685834,""featured"":false}"
Vulariter vinculum conor bardus venia.,"{""read_time"":340185,""featured"":true}"
Cuius claudeo aiunt acquiro officia tempus inflammatio curvo alveus cultellus.,"{""read_time"":327367,""featured"":false}"
Supra amoveo recusandae studio.,"{""read_time"":774491,""featured"":false}"
Somnus demo coma vulnus vomito arca.,"{""read_time"":839407,""featured"":true}"
Patrocinor usitas crur aliquam suppono deserunt creo suffragium nihil incidunt.,"{""read_time"":353256,""featured"":true}"
Vestigium vobis sunt textus armarium umbra amaritudo considero.,"{""read_time"":465789,""featured"":false}"
Termes curvo paens caritas acervus clamo.,"{""read_time"":181306,""featured"":true}"
Vomito aduro arcus advoco velit demergo advenio antea arceo vita.,"{""read_time"":768203,""featured"":false}"
Angelus vel auctor vita.,"{""read_time"":470045,""featured"":true}"
Carbo credo argumentum cernuus curiositas cetera.,"{""read_time"":129263,""featured"":true}"
Aspernatur ara optio amoveo cornu aeternus quis.,"{""read_time"":598692,""featured"":true}"
Consequatur dedecor trans aperio tripudio delectatio nobis verto.,"{""read_time"":335797,""featured"":false}"
Pecco audio tres claudeo ara assumenda sapiente.,"{""read_time"":461309,""featured"":false}"
Angulus culpo abscido talis aedificium alo coepi.,"{""read_time"":186135,""featured"":true}"
Defleo aetas suscipio sodalitas tubineus auctor subnecto bonus.,"{""read_time"":523660,""featured"":false}"
Debilito socius volutabrum blandior claustrum ancilla comedo auxilium depopulo adsidue.,"{""read_time"":165483,""featured"":true}"
Aliquid vorax tutamen vulgivagus vehemens ipsa solum demulceo sunt.,"{""read_time"":985484,""featured"":false}"
Censura arma caecus defetiscor stabilis distinctio.,"{""read_time"":982952,""featured"":false}"
Una bellicus bene compono decretum sufficio pax.,"{""read_time"":513077,""featured"":false}"
Suffragium aegre vulariter aurum commodi.,"{""read_time"":754222,""featured"":true}"
In porro tollo esse ubi virgo utilis.,"{""read_time"":44414,""featured"":true}"
Bellicus exercitationem terebro ultio deleniti quidem usque termes repudiandae.,"{""read_time"":116989,""featured"":true}"
